042510,라온시큐어,라온시큐어,38666746
232680,라온테크,라온테크,12480734
300120,라온피플,라온피플,20780012
171120,라이온켐텍,라이온켐텍,18893576
069540,라이트론,라이트론,26061956
347700,라이프시맨틱스,라이프시맨틱스,10227950
214260,라파스,라파스,8617416
200350,래몽래인,래몽래인,6261519
171010,램테크놀러지,램테크놀러지,13836057
084650,랩지노믹스,랩지노믹스,33991623
217500,러셀,러셀,31812000
141080,레고켐바이오사이언스,레고켐바이오,24373078
038390,레드캡투어,레드캡투어,8589480
294140,레몬,레몬,37000000
228670,레이,레이,13626915
228850,레이언스,레이언스,16591014
412350,레이저쎌,레이저쎌,8425772
281740,레이크머티리얼즈,레이크머티리얼즈,65730548
277810,레인보우로보틱스,레인보우로보틱스,16784233
215100,로보로보,로보로보,20348454
090360,로보스타,로보스타,9750000
108490,로보티즈,로보티즈,11932423
900260,로스웰인터내셔널,로스웰,180156443
067730,로지시스,로지시스,9673922
071280,로체시스템즈,로체시스템즈,15296603
328130,루닛,루닛,12227628
038060,루멘스,루멘스,48103069
085370,루트로닉,루트로닉,26370776
08537M,루트로닉3우선주(전환),루트로닉3우C,207475
060240,룽투코리아,룽투코리아,25429284
058470,리노공업,리노공업,15242370
039980,리노스,리노스,45713596
019570,리더스 기술투자,리더스 기술투자,130111263
016100,리더스코스메틱,리더스코스메틱,19100894
012700,리드코프,리드코프,26446135
302550,리메드,리메드,6127616
377450,리파인,리파인,17330000
277070,린드먼아시아인베스트먼트,린드먼아시아,13692000
042500,링네트,링네트,15356878
219420,링크제니시스,링크제니시스,11469507
195500,마니커에프앤지,마니커에프앤지,15928000
305090,마이크로디지탈,마이크로디지탈,14744200
147760,마이크로프랜드,마이크로프랜드,10819866
377480,마인즈랩,마인즈랩,6079208
169330,마크로밀엠브레인,엠브레인,17936918
038290,마크로젠,마크로젠,10841400
267980,매일유업,매일유업,7843638
005990,매일홀딩스,매일홀딩스,13718304
093520,매커스,매커스,16163092
377030,맥스트,맥스트,19570882
100590,머큐리,머큐리,15124896
067280,멀티캠퍼스,멀티캠퍼스,5926779
072870,메가스터디,메가스터디,11920959
215200,메가스터디교육,메가스터디교육,11861880
133750,메가엠디,메가엠디,23407077
235980,메드팩토,메드팩토,21080695
041920,메디아나,메디아나,16000000
014100,메디앙스,메디앙스,11800000
054180,메디콕스,메디콕스,12412229
086900,메디톡스,메디톡스,6583997
078160,메디포스트,메디포스트,16264194
065650,메디프론디비티,메디프론,43615959
021880,메이슨캐피탈,메이슨캐피탈,152184408
140410,메지온,메지온,26742018
241770,메카로,메카로,10192640
059210,메타바이오메드,메타바이오메드,23862351
058110,멕아이씨에스,멕아이씨에스,16050530
096640,멜파스,멜파스,37946235
257370,명성티엔에스,명성티엔에스,7726156
080420,모다이노칩,모다이노칩,79721622
