삼표시멘트,00239639,038500,107916306
삼현철강,00128926,017480,15702890
삼화네트웍스,00301112,046390,43172933
상보,00129615,027580,59181279
상상인,00306162,038540,55328313
상상인인더스트리,00618410,101000,71750792
상상인제3호스팩,01604371,415580,5310000
상신이디피,00480783,091580,13628219
상신전자,00760999,263810,14244718
상아프론테크,00181299,089980,15989037
상지카일룸,00232007,042940,94234439
새로닉스,00147994,042600,12423574
새빗켐,00862880,107600,4754545
샘씨엔에스,01199727,252990,50153846
샤페론,01387164,378800,22466781
서남,00867973,294630,21389160
서린바이오,00373447,038070,8500676
서부T&D,00130383,006730,60399705
서산,00130408,079650,20000000
서암기계공업,00166528,100660,12600000
서연탑메탈,00153278,019770,11650000
서울리거,00305570,043710,39166163
서울바이오시스,00488402,092190,38223653
서울반도체,00130763,046890,58305400
서울옥션,00410915,063170,17774267
서울전자통신,00130587,027040,69588847
서울제약,00131018,018680,11659319
서원인텍,00445799,093920,18600000
서전기전,00869272,189860,9698780
서진시스템,00838005,178320,37580642
서진오토모티브,00800145,122690,21041246
서플러스글로벌,00599285,140070,36988000
서한,00131504,011370,100894865
서호전기,00220622,065710,5150000
서희건설,00219848,035890,229808457
석경에이티,00921916,357550,5455000
선광,00131896,003100,6600000
선바이오,00407036,067370,12313555
선익시스템,00327819,171090,9250771
선진뷰티사이언스,00132202,086710,12203280
성광벤드,00132318,014620,28600000
성도이엔지,00216498,037350,15470000
성우전자,00364306,081580,15508143
성우테크론,00350482,045300,9771293
성우하이텍,00132992,015750,80000000
성일하이텍,01274329,365340,11929859
성창오토텍,00486370,080470,7300000
성호전자,00317210,043260,53405384
세경하이테크,00913689,148150,11784281
세동,00133663,053060,17459007
세림B&G,01416572,340440,28378364
세명전기,00133751,017510,15246000
세보엠이씨,00133876,011560,10530000
세아메카닉스,00534701,396300,26489500
세운메디칼,00362201,100700,43800000
세원물산,00173591,024830,8350000
세종메디칼,00959229,258830,54834315
세종텔레콤,00268002,036630,277836937
세중,01013551,039310,18121667
세진티에스,00406727,067770,8396593
세코닉스,00351630,053450,14792803
세토피아,01091382,222810,39330151
세화피앤씨,00453026,252500,41486390
센코,01023318,347000,8251244
셀레믹스,01114586,331920,8164148
셀루메드,00310156,049180,40369697
셀리드,01235296,299660,9731192
셀리버리,01182444,268600,36062985
셀바스AI,00666064,108860,22510260
셀바스헬스케어,01047451,208370,21680564
셀트리온제약,00541349,068760,37701974
셀트리온헬스케어,00554024,091990,158242322
셀피글로벌,00308896,068940,38260597
소니드,00363510,060230,21413561
소룩스,00605522,290690,8256843
소마젠,01442115,950200,19177053
소프트센,00204226,032680,38247703
소프트캠프,01182408,258790,24991284
손오공,00306870,066910,26896161
솔고바이오,00220109,043100,65779208
솔루에타,00624518,154040,13825216
솔본,00249982,035610,27345997
솔브레인,01489648,357780,7778566
솔브레인홀딩스,00247975,036830,20964056
솔트룩스,01050738,304100,10218530
솔트웨어,01390399,328380,31894778
쇼박스,00303794,086980,62638000
수산아이앤티,00577016,050960,6751000
수젠텍,01063954,253840,16268809
슈프리마,01124653,236200,7193273
슈프리마아이디,01231786,317770,3054020
슈프리마에이치큐,00599957,094840,10471840
슈피겐코리아,00917861,192440,6216363
스마트솔루션즈,00763358,136510,28903180
스맥,00580056,099440,33499952
스카이문스테크놀로지,00276083,033790,17117100
스코넥,01290248,276040,12360824
스킨앤스킨,00896753,159910,354150749
스타플렉스,00405959,115570,7984508
스톤브릿지벤처스,01305249,330730,18055830
스튜디오산타클로스,01046203,204630,10850308
스튜디오드래곤,01168684,253450,30058498
스페코,00136165,013810,14655470
승일,00135467,049830,6132112
시공테크,00170026,020710,20047970
시그네틱스,00158219,033170,85728319
시너지이노베이션,00475985,048870,82708344
시노펙스,00203023,025320,75407905
시스웍,01188378,269620,108582536
시큐브,00402110,131090,44000000
시티랩스,00656021,139050,106098527
신도기연,00961570,290520,15929362
신라섬유,00135999,001000,24277540
신라에스지,00136004,025870,4000000
신라젠,00919966,215600,102867125
신성델타테크,00136226,065350,27483948
신신제약,00136448,002800,15170500
신영스팩6호,01419986,344050,4305000
신영스팩7호,01612608,419270,4305000
신영스팩8호,01656374,430220,6760000
신원종합개발,00136925,017000,11668027
신일제약,00137058,012790,11541464
신진에스엠,00577380,138070,17503204
신테카바이오,01344336,226330,13517716
신한제10호스팩,01616482,418210,3660000
신한제7호스팩,01514528,366330,4550000
신한제8호스팩,01574760,393360,7350000
신한제9호스팩,01594764,405640,4535000
신화인터텍,00228350,056700,29135091
신화콘텍,00925189,187270,10143845
