00177870,2011-11011,N,update
00112721,2011-11011,N,update
00608316,2011-11011,N,update
00113261,2011-11011,N,update
00367695,2011-11011,N,update
00207375,2011-11011,N,update
00113128,2011-11011,N,update
00166175,2011-11011,N,update
00210740,2011-11011,N,update
00945208,2011-11011,N,update
01214743,2011-11011,N,update
01291317,2011-11011,N,update
01318261,2011-11011,N,update
00519252,2011-11011,N,update
00530413,2011-11011,N,update
01061558,2011-11011,N,update
01021666,2011-11011,N,update
00471068,2011-11011,N,update
00454937,2011-11011,N,update
00571298,2011-11011,N,update
01008762,2011-11011,N,update
00877819,2011-11011,N,update
01021949,2011-11011,N,update
01187494,2011-11011,N,update
00449379,2011-11011,N,update
00114686,2011-11011,N,update
00172680,2011-11011,N,update
00472890,2011-11011,N,update
00415594,2011-11011,N,update
00114808,2011-11011,N,update
00526678,2011-11011,N,update
00231105,2011-11011,N,update
00116408,2011-11011,N,update
00489243,2011-11011,N,update
00199988,2011-11011,N,update
00178851,2011-11011,N,update
00178790,2011-11011,N,update
00993931,2011-11011,N,update
00228712,2011-11011,N,update
00695969,2011-11011,N,update
00117966,2011-11011,N,update
01695416,2011-11011,N,update
01591262,2011-11011,N,update
01505450,2011-11011,N,update
01505469,2011-11011,N,update
01109715,2011-11011,N,update
00604277,2011-11011,N,update
01381814,2011-11011,N,update
01437432,2011-11011,N,update
01139266,2011-11011,N,update
00110750,2011-11011,N,update
00136101,2011-11011,N,update
00241209,2011-11011,N,update
01450105,2011-11011,N,update
00340096,2011-11011,N,update
01601286,2011-11011,N,update
01037542,2011-11011,N,update
00201432,2011-11011,N,update
01516368,2011-11011,N,update
00473288,2011-11011,N,update
01528530,2011-11011,N,update
01624162,2011-11011,N,update
01675227,2011-11011,N,update
01534522,2011-11011,N,update
00378363,2011-11011,N,update
01604371,2011-11011,N,update
01387164,2011-11011,N,update
00407036,2011-11011,N,update
00327819,2011-11011,N,update
00132202,2011-11011,N,update
00132318,2011-11011,N,update
00216498,2011-11011,N,update
00364306,2011-11011,N,update
00350482,2011-11011,N,update
00132992,2011-11011,N,update
01274329,2011-11011,N,update
00486370,2011-11011,N,update
00317210,2011-11011,N,update
00913689,2011-11011,N,update
00133663,2011-11011,N,update
01416572,2011-11011,N,update
00133751,2011-11011,N,update
00133876,2011-11011,N,update
00534701,2011-11011,N,update
00362201,2011-11011,N,update
00173591,2011-11011,N,update
00959229,2011-11011,N,update
00268002,2011-11011,N,update
01013551,2011-11011,N,update
00406727,2011-11011,N,update
00351630,2011-11011,N,update
01091382,2011-11011,N,update
00453026,2011-11011,N,update
01023318,2011-11011,N,update
01114586,2011-11011,N,update
00310156,2011-11011,N,update
01235296,2011-11011,N,update
01182444,2011-11011,N,update
00666064,2011-11011,N,update
01047451,2011-11011,N,update
00541349,2011-11011,N,update
00554024,2011-11011,N,update
00308896,2011-11011,N,update
00363510,2011-11011,N,update
00605522,2011-11011,N,update
01442115,2011-11011,N,update
00204226,2011-11011,N,update
01182408,2011-11011,N,update
00306870,2011-11011,N,update
00220109,2011-11011,N,update
00624518,2011-11011,N,update
00249982,2011-11011,N,update
01489648,2011-11011,N,update
00247975,2011-11011,N,update
01050738,2011-11011,N,update
01390399,2011-11011,N,update
00303794,2011-11011,N,update
00577016,2011-11011,N,update
01063954,2011-11011,N,update
01124653,2011-11011,N,update
01231786,2011-11011,N,update
00599957,2011-11011,N,update
00917861,2011-11011,N,update
00763358,2011-11011,N,update
00580056,2011-11011,N,update
00276083,2011-11011,N,update
01290248,2011-11011,N,update
00896753,2011-11011,N,update
00405959,2011-11011,N,update
01305249,2011-11011,N,update
01046203,2011-11011,N,update
01168684,2011-11011,N,update
00136165,2011-11011,N,update
00135467,2011-11011,N,update
00170026,2011-11011,N,update
00158219,2011-11011,N,update
00475985,2011-11011,N,update
00203023,2011-11011,N,update
01188378,2011-11011,N,update
00402110,2011-11011,N,update
00656021,2011-11011,N,update
00961570,2011-11011,N,update
00135999,2011-11011,N,update
00136004,2011-11011,N,update
00919966,2011-11011,N,update
00136226,2011-11011,N,update
00136448,2011-11011,N,update
01419986,2011-11011,N,update
01612608,2011-11011,N,update
01656374,2011-11011,N,update
00136925,2011-11011,N,update
00137058,2011-11011,N,update
00577380,2011-11011,N,update
01344336,2011-11011,N,update
01616482,2011-11011,N,update
01514528,2011-11011,N,update
01574760,2011-11011,N,update
01594764,2011-11011,N,update
00228350,2011-11011,N,update
00925189,2011-11011,N,update
00807379,2011-11011,N,update
00982023,2011-11011,N,update
01095722,2011-11011,N,update
00152127,2011-11011,N,update
00659161,2011-11011,N,update
01293953,2011-11011,N,update
01046391,2011-11011,N,update
00138303,2011-11011,N,update
01049422,2011-11011,N,update
01091054,2011-11011,N,update
00239596,2011-11011,N,update
00449254,2011-11011,N,update
00357430,2011-11011,N,update
00364403,2011-11011,N,update
00151605,2011-11011,N,update
00249441,2011-11011,N,update
01090471,2011-11011,N,update
01226410,2011-11011,N,update
00149266,2011-11011,N,update
00605328,2011-11011,N,update
00875237,2011-11011,N,update
00318662,2011-11011,N,update
00303703,2011-11011,N,update
00765462,2011-11011,N,update
00406037,2011-11011,N,update
01487446,2011-11011,N,update
00660033,2011-11011,N,update
00681249,2011-11011,N,update
00575106,2011-11011,N,update
00991298,2011-11011,N,update
01071041,2011-11011,N,update
00265324,2011-11011,N,update
00127954,2011-11011,N,update
00788773,2011-11011,N,update
00800084,2011-11011,N,update
00520610,2011-11011,N,update
00362292,2011-11011,N,update
01144028,2011-11011,N,update
00138446,2011-11011,N,update
00761952,2011-11011,N,update
00161781,2011-11011,N,update
01541744,2011-11011,N,update
00611912,2011-11011,N,update
00298447,2011-11011,N,update
00466428,2011-11011,N,update
00545734,2011-11011,N,update
00442145,2011-11011,N,update
00442048,2011-11011,N,update
00138598,2011-11011,N,update
00138747,2011-11011,N,update
00922304,2011-11011,N,update
01157235,2011-11011,N,update
00409681,2011-11011,N,update
00561732,2011-11011,N,update
00665676,2011-11011,N,update
01080687,2011-11011,N,update
00883980,2011-11011,N,update
00359580,2011-11011,N,update
01213586,2011-11011,N,update
01414422,2011-11011,N,update
01440481,2011-11011,N,update
01569102,2011-11011,N,update
01591606,2011-11011,N,update
01622331,2011-11011,N,update
01632851,2011-11011,N,update
01675421,2011-11011,N,update
00550994,2011-11011,N,update
00983934,2011-11011,N,update
00612489,2011-11011,N,update
00298377,2011-11011,N,update
01302853,2011-11011,N,update
01296394,2011-11011,N,update
00572905,2011-11011,N,update
00426068,2011-11011,N,update
00252269,2011-11011,N,update
01326279,2011-11011,N,update
00609634,2011-11011,N,update
00370006,2011-11011,N,update
00543204,2011-11011,N,update
00365624,2011-11011,N,update
00615723,2011-11011,N,update
00200910,2011-11011,N,update
00945457,2011-11011,N,update
00407285,2011-11011,N,update
01146822,2011-11011,N,update
00554352,2011-11011,N,update
00405719,2011-11011,N,update
00626011,2011-11011,N,update
00346911,2011-11011,N,update
00620868,2011-11011,N,update
01429840,2011-11011,N,update
00627029,2011-11011,N,update
00579980,2011-11011,N,update
00692254,2011-11011,N,update
00156895,2011-11011,N,update
00201131,2011-11011,N,update
00139083,2011-11011,N,update
00404288,2011-11011,N,update
00595182,2011-11011,N,update
00399694,2011-11011,N,update
00139205,2011-11011,N,update
00298270,2011-11011,N,update
00631837,2011-11011,N,update
01309795,2011-11011,N,update
00447007,2011-11011,N,update
01303029,2011-11011,N,update
00838962,2011-11011,N,update
00858124,2011-11011,N,update
01343665,2011-11011,N,update
00516246,2011-11011,N,update
01078178,2011-11011,N,update
00309831,2011-11011,N,update
00915508,2011-11011,N,update
01405451,2011-11011,N,update
00989619,2011-11011,N,update
00821607,2011-11011,N,update
00364254,2011-11011,N,update
00605124,2011-11011,N,update
01182259,2011-11011,N,update
01265251,2011-11011,N,update
01251595,2011-11011,N,update
00808086,2011-11011,N,update
01335578,2011-11011,N,update
01022902,2011-11011,N,update
00781202,2011-11011,N,update
01042429,2011-11011,N,update
00348034,2011-11011,N,update
01141942,2011-11011,N,update
00942131,2011-11011,N,update
00537337,2011-11011,N,update
01207716,2011-11011,N,update
00991191,2011-11011,N,update
00875307,2011-11011,N,update
00139685,2011-11011,N,update
00440712,2011-11011,N,update
00591441,2011-11011,N,update
00971090,2011-11011,N,update
01073678,2011-11011,N,update
00169215,2011-11011,N,update
01201590,2011-11011,N,update
00264635,2011-11011,N,update
01099667,2011-11011,N,update
00604815,2011-11011,N,update
00574611,2011-11011,N,update
00562360,2011-11011,N,update
00599151,2011-11011,N,update
00653103,2011-11011,N,update
00567897,2011-11011,N,update
00156910,2011-11011,N,update
00280688,2011-11011,N,update
00171867,2011-11011,N,update
00260745,2011-11011,N,update
01110474,2011-11011,N,update
00120906,2011-11011,N,update
00137012,2011-11011,N,update
01685321,2011-11011,N,update
00411048,2011-11011,N,update
00585538,2011-11011,N,update
01250374,2011-11011,N,update
01082418,2011-11011,N,update
00128661,2011-11011,N,update
01440153,2011-11011,N,update
00379229,2011-11011,N,update
00358271,2011-11011,N,update
00301246,2011-11011,N,update
00455981,2011-11011,N,update
00580667,2011-11011,N,update
00957568,2011-11011,N,update
00367604,2011-11011,N,update
00260930,2011-11011,N,update
00185046,2011-11011,N,update
00137915,2011-11011,N,update
00535481,2011-11011,N,update
01222432,2011-11011,N,update
00141246,2011-11011,N,update
00351579,2011-11011,N,update
00988364,2011-11011,N,update
00264714,2011-11011,N,update
00963976,2011-11011,N,update
01596656,2011-11011,N,update
01671197,2011-11011,N,update
00573269,2011-11011,N,update
00306719,2011-11011,N,update
00463342,2011-11011,N,update
01014055,2011-11011,N,update
00298340,2011-11011,N,update
00612188,2011-11011,N,update
00273110,2011-11011,N,update
00871833,2011-11011,N,update
00340272,2011-11011,N,update
01257872,2011-11011,N,update
00624749,2011-11011,N,update
00220686,2011-11011,N,update
00203209,2011-11011,N,update
01409022,2011-11011,N,update
00356927,2011-11011,N,update
00657002,2011-11011,N,update
00608839,2011-11011,N,update
01256864,2011-11011,N,update
00977377,2011-11011,N,update
00620558,2011-11011,N,update
00140052,2011-11011,N,update
00556907,2011-11011,N,update
00975290,2011-11011,N,update
01223219,2011-11011,N,update
00523936,2011-11011,N,update
00255275,2011-11011,N,update
00527464,2011-11011,N,update
00230911,2011-11011,N,update
01207761,2011-11011,N,update
00199252,2011-11011,N,update
00365590,2011-11011,N,update
00336817,2011-11011,N,update
00552859,2011-11011,N,update
01011438,2011-11011,N,update
01447217,2011-11011,N,update
01447244,2011-11011,N,update
00885906,2011-11011,N,update
00235183,2011-11011,N,update
01012066,2011-11011,N,update
01288827,2011-11011,N,update
01068737,2011-11011,N,update
00384887,2011-11011,N,update
00256502,2011-11011,N,update
01099861,2011-11011,N,update
01110076,2011-11011,N,update
00161462,2011-11011,N,update
00458562,2011-11011,N,update
00667425,2011-11011,N,update
00604268,2011-11011,N,update
00653194,2011-11011,N,update
01375822,2011-11011,N,update
01203808,2011-11011,N,update
00296078,2011-11011,N,update
00874803,2011-11011,N,update
00544577,2011-11011,N,update
01108442,2011-11011,N,update
01029394,2011-11011,N,update
00287812,2011-11011,N,update
00870481,2011-11011,N,update
00536541,2011-11011,N,update
01160363,2011-11011,N,update
01566248,2011-11011,N,update
00139153,2011-11011,N,update
00442561,2011-11011,N,update
00331016,2011-11011,N,update
00390408,2011-11011,N,update
01061497,2011-11011,N,update
00223434,2011-11011,N,update
00925295,2011-11011,N,update
00476036,2011-11011,N,update
00360577,2011-11011,N,update
00351454,2011-11011,N,update
00956028,2011-11011,N,update
01042085,2011-11011,N,update
00683007,2011-11011,N,update
00611736,2011-11011,N,update
00964595,2011-11011,N,update
00146436,2011-11011,N,update
01051065,2011-11011,N,update
01310773,2011-11011,N,update
00641393,2011-11011,N,update
00180865,2011-11011,N,update
01573974,2011-11011,N,update
01576713,2011-11011,N,update
01619513,2011-11011,N,update
01674538,2011-11011,N,update
01674468,2011-11011,N,update
01675254,2011-11011,N,update
00645089,2011-11011,N,update
00357740,2011-11011,N,update
01217829,2011-11011,N,update
00363927,2011-11011,N,update
01397903,2011-11011,N,update
01587056,2011-11011,N,update
01084364,2011-11011,N,update
00606886,2011-11011,N,update
00977650,2011-11011,N,update
01011526,2011-11011,N,update
00415707,2011-11011,N,update
01105621,2011-11011,N,update
01276901,2011-11011,N,update
00876643,2011-11011,N,update
00108490,2011-11011,N,update
00540571,2011-11011,N,update
00527011,2011-11011,N,update
00412348,2011-11011,N,update
00670085,2011-11011,N,update
01181515,2011-11011,N,update
00398701,2011-11011,N,update
00918222,2011-11011,N,update
00494218,2011-11011,N,update
00484682,2011-11011,N,update
00242712,2011-11011,N,update
00866062,2011-11011,N,update
00397058,2011-11011,N,update
00396925,2011-11011,N,update
00136642,2011-11011,N,update
00531829,2011-11011,N,update
00121154,2011-11011,N,update
00259545,2011-11011,N,update
01384477,2011-11011,N,update
00121686,2011-11011,N,update
00670766,2011-11011,N,update
00143226,2011-11011,N,update
00833064,2011-11011,N,update
00390860,2011-11011,N,update
00302078,2011-11011,N,update
00372253,2011-11011,N,update
00532129,2011-11011,N,update
00140858,2011-11011,N,update
00569646,2011-11011,N,update
00619507,2011-11011,N,update
00141389,2011-11011,N,update
00659976,2011-11011,N,update
00259934,2011-11011,N,update
01166109,2011-11011,N,update
00362858,2011-11011,N,update
00530556,2011-11011,N,update
01169434,2011-11011,N,update
00220969,2011-11011,N,update
00529815,2011-11011,N,update
00141556,2011-11011,N,update
01016479,2011-11011,N,update
00297989,2011-11011,N,update
00141608,2011-11011,N,update
00300405,2011-11011,N,update
00141671,2011-11011,N,update
00494546,2011-11011,N,update
00226547,2011-11011,N,update
00350048,2011-11011,N,update
01113754,2011-11011,N,update
00263654,2011-11011,N,update
00175173,2011-11011,N,update
00341916,2011-11011,N,update
01491607,2011-11011,N,update
00571483,2011-11011,N,update
00543107,2011-11011,N,update
00397289,2011-11011,N,update
01084294,2011-11011,N,update
00867849,2011-11011,N,update
00335076,2011-11011,N,update
01571107,2011-11011,N,update
01335453,2011-11011,N,update
01070149,2011-11011,N,update
01222663,2011-11011,N,update
00265005,2011-11011,N,update
00831428,2011-11011,N,update
00327396,2011-11011,N,update
00660291,2011-11011,N,update
00971726,2011-11011,N,update
00296263,2011-11011,N,update
01116502,2011-11011,N,update
00307222,2011-11011,N,update
00759294,2011-11011,N,update
01109539,2011-11011,N,update
00250137,2011-11011,N,update
00190756,2011-11011,N,update
00870861,2011-11011,N,update
01215618,2011-11011,N,update
00602172,2011-11011,N,update
00370200,2011-11011,N,update
01035678,2011-11011,N,update
01236532,2011-11011,N,update
00139719,2011-11011,N,update
00613318,2011-11011,N,update
00200275,2011-11011,N,update
01015160,2011-11011,N,update
00455875,2011-11011,N,update
01640300,2011-11011,N,update
00231664,2011-11011,N,update
00664048,2011-11011,N,update
00296005,2011-11011,N,update
00369107,2011-11011,N,update
01077577,2011-11011,N,update
00359623,2011-11011,N,update
00413417,2011-11011,N,update
00155692,2011-11011,N,update
00815095,2011-11011,N,update
00567222,2011-11011,N,update
00301422,2011-11011,N,update
00486875,2011-11011,N,update
00363246,2011-11011,N,update
01065013,2011-11011,N,update
00390903,2011-11011,N,update
00103547,2011-11011,N,update
01326224,2011-11011,N,update
00304076,2011-11011,N,update
00210980,2011-11011,N,update
00623661,2011-11011,N,update
01135941,2011-11011,N,update
00128175,2011-11011,N,update
00468374,2011-11011,N,update
00785475,2011-11011,N,update
00216647,2011-11011,N,update
00143907,2011-11011,N,update
01459212,2011-11011,N,update
00311270,2011-11011,N,update
01441611,2011-11011,N,update
00144012,2011-11011,N,update
00144021,2011-11011,N,update
00580065,2011-11011,N,update
01473179,2011-11011,N,update
00526696,2011-11011,N,update
00362159,2011-11011,N,update
00487546,2011-11011,N,update
00864338,2011-11011,N,update
00405320,2011-11011,N,update
00323868,2011-11011,N,update
00300557,2011-11011,N,update
01175499,2011-11011,N,update
00293886,2011-11011,N,update
00765851,2011-11011,N,update
00925587,2011-11011,N,update
00444329,2011-11011,N,update
00643656,2011-11011,N,update
00815767,2011-11011,N,update
00374738,2011-11011,N,update
00264228,2011-11011,N,update
01276327,2011-11011,N,update
00258360,2011-11011,N,update
00868705,2011-11011,N,update
01359815,2011-11011,N,update
00536286,2011-11011,N,update
00910840,2011-11011,N,update
00863038,2011-11011,N,update
01405585,2011-11011,N,update
01328639,2011-11011,N,update
00127699,2011-11011,N,update
00260569,2011-11011,N,update
00144243,2011-11011,N,update
00408266,2011-11011,N,update
00147152,2011-11011,N,update
00540447,2011-11011,N,update
00531865,2011-11011,N,update
00879020,2011-11011,N,update
00201742,2011-11011,N,update
00927558,2011-11011,N,update
00592653,2011-11011,N,update
00531078,2011-11011,N,update
00220057,2011-11011,N,update
01203376,2011-11011,N,update
00411385,2011-11011,N,update
00173999,2011-11011,N,update
00144650,2011-11011,N,update
00215976,2011-11011,N,update
00400121,2011-11011,N,update
00256380,2011-11011,N,update
01670675,2011-11011,N,update
01504910,2011-11011,N,update
01663639,2011-11011,N,update
01196313,2011-11011,N,update
01152586,2011-11011,N,update
01368637,2011-11011,N,update
01495986,2011-11011,N,update
01514519,2011-11011,N,update
01569838,2011-11011,N,update
01601222,2011-11011,N,update
01678835,2011-11011,N,update
00234227,2011-11011,N,update
00531014,2011-11011,N,update
00923826,2011-11011,N,update
00961774,2011-11011,N,update
01110678,2011-11011,N,update
00843900,2011-11011,N,update
00925374,2011-11011,N,update
00583026,2011-11011,N,update
00184889,2011-11011,N,update
00364847,2011-11011,N,update
00145473,2011-11011,N,update
01264872,2011-11011,N,update
01341630,2011-11011,N,update
01258710,2011-11011,N,update
00346610,2011-11011,N,update
00462121,2011-11011,N,update
01065679,2011-11011,N,update
01110182,2011-11011,N,update
00494476,2011-11011,N,update
01237540,2011-11011,N,update
00353610,2011-11011,N,update
00137289,2011-11011,N,update
01199189,2011-11011,N,update
00206659,2011-11011,N,update
01142400,2011-11011,N,update
00390514,2011-11011,N,update
00694942,2011-11011,N,update
01436336,2011-11011,N,update
00330424,2011-11011,N,update
00243979,2011-11011,N,update
00533924,2011-11011,N,update
01135640,2011-11011,N,update
00454399,2011-11011,N,update
00526872,2011-11011,N,update
00273420,2011-11011,N,update
00799070,2011-11011,N,update
00400060,2011-11011,N,update
00619640,2011-11011,N,update
00530185,2011-11011,N,update
00389998,2011-11011,N,update
00374020,2011-11011,N,update
00616290,2011-11011,N,update
00475718,2011-11011,N,update
00526951,2011-11011,N,update
00541163,2011-11011,N,update
00246417,2011-11011,N,update
01274310,2011-11011,N,update
01182550,2011-11011,N,update
00409140,2011-11011,N,update
00861720,2011-11011,N,update
00261054,2011-11011,N,update
01480568,2011-11011,N,update
00490090,2011-11011,N,update
01140837,2011-11011,N,update
00242378,2011-11011,N,update
00818472,2011-11011,N,update
00634728,2011-11011,N,update
00480756,2011-11011,N,update
00788737,2011-11011,N,update
00145668,2011-11011,N,update
00145738,2011-11011,N,update
00269922,2011-11011,N,update
00367871,2011-11011,N,update
00409371,2011-11011,N,update
01516456,2011-11011,N,update
01243161,2011-11011,N,update
00375931,2011-11011,N,update
00229021,2011-11011,N,update
00265421,2011-11011,N,update
00641171,2011-11011,N,update
01013694,2011-11011,N,update
00475976,2011-11011,N,update
00819073,2011-11011,N,update
00226866,2011-11011,N,update
00604426,2011-11011,N,update
00145914,2011-11011,N,update
00369170,2011-11011,N,update
00479787,2011-11011,N,update
00664181,2011-11011,N,update
00661157,2011-11011,N,update
00292434,2011-11011,N,update
00861997,2011-11011,N,update
00491415,2011-11011,N,update
00243757,2011-11011,N,update
00435969,2011-11011,N,update
00482426,2011-11011,N,update
00879242,2011-11011,N,update
00385415,2011-11011,N,update
00146427,2011-11011,N,update
00146560,2011-11011,N,update
00485177,2011-11011,N,update
01165739,2011-11011,N,update
00261656,2011-11011,N,update
01174038,2011-11011,N,update
00418379,2011-11011,N,update
01020524,2011-11011,N,update
01264438,2011-11011,N,update
00659684,2011-11011,N,update
00147082,2011-11011,N,update
01383229,2011-11011,N,update
00632793,2011-11011,N,update
01047415,2011-11011,N,update
00287788,2011-11011,N,update
00147772,2011-11011,N,update
00666204,2011-11011,N,update
00545929,2011-11011,N,update
00408956,2011-11011,N,update
00799539,2011-11011,N,update
01014718,2011-11011,N,update
01062177,2011-11011,N,update
00624998,2011-11011,N,update
00563837,2011-11011,N,update
00899556,2011-11011,N,update
00185356,2011-11011,N,update
00442570,2011-11011,N,update
00110431,2011-11011,N,update
00361381,2011-11011,N,update
00148531,2011-11011,N,update
00493185,2011-11011,N,update
01267602,2011-11011,N,update
00664853,2011-11011,N,update
00223513,2011-11011,N,update
01367586,2011-11011,N,update
00447575,2011-11011,N,update
00120289,2011-11011,N,update
00442154,2011-11011,N,update
01153293,2011-11011,N,update
00222435,2011-11011,N,update
00533508,2011-11011,N,update
00258689,2011-11011,N,update
00359474,2011-11011,N,update
00867113,2011-11011,N,update
01041828,2011-11011,N,update
00185505,2011-11011,N,update
00148470,2011-11011,N,update
00148595,2011-11011,N,update
01230255,2011-11011,N,update
00447487,2011-11011,N,update
01222867,2011-11011,N,update
01051472,2011-11011,N,update
00492894,2011-11011,N,update
00392691,2011-11011,N,update
00291860,2011-11011,N,update
00231831,2011-11011,N,update
00397252,2011-11011,N,update
00205003,2011-11011,N,update
00252135,2011-11011,N,update
01012987,2011-11011,N,update
01082348,2011-11011,N,update
00983916,2011-11011,N,update
01128622,2011-11011,N,update
00347716,2011-11011,N,update
00415327,2011-11011,N,update
00149770,2011-11011,N,update
00477257,2011-11011,N,update
01108248,2011-11011,N,update
01276026,2011-11011,N,update
01494154,2011-11011,N,update
00223762,2011-11011,N,update
00962223,2011-11011,N,update
01318933,2011-11011,N,update
00257149,2011-11011,N,update
01047169,2011-11011,N,update
01010642,2011-11011,N,update
01311310,2011-11011,N,update
00958327,2011-11011,N,update
00389110,2011-11011,N,update
00351995,2011-11011,N,update
00491938,2011-11011,N,update
00626464,2011-11011,N,update
01228515,2011-11011,N,update
00258102,2011-11011,N,update
01042359,2011-11011,N,update
00668965,2011-11011,N,update
01462605,2011-11011,N,update
01031229,2011-11011,N,update
00170877,2011-11011,N,update
00552992,2011-11011,N,update
00491053,2011-11011,N,update
00174208,2011-11011,N,update
01437858,2011-11011,N,update
00150536,2011-11011,N,update
00525679,2011-11011,N,update
01141599,2011-11011,N,update
01107665,2011-11011,N,update
00606770,2011-11011,N,update
00123523,2011-11011,N,update
00897752,2011-11011,N,update
01534577,2011-11011,N,update
00216434,2011-11011,N,update
00299464,2011-11011,N,update
00814786,2011-11011,N,update
00349811,2011-11011,N,update
00579971,2011-11011,N,update
00164618,2011-11011,N,update
00152260,2011-11011,N,update
01263527,2011-11011,N,update
01137383,2011-11011,N,update
00260879,2011-11011,N,update
01267222,2011-11011,N,update
00302582,2011-11011,N,update
00330044,2011-11011,N,update
01075126,2011-11011,N,update
01236286,2011-11011,N,update
00476498,2011-11011,N,update
00535746,2011-11011,N,update
00598198,2011-11011,N,update
00479705,2011-11011,N,update
01187148,2011-11011,N,update
00549891,2011-11011,N,update
00370918,2011-11011,N,update
01168143,2011-11011,N,update
00158024,2011-11011,N,update
01418543,2011-11011,N,update
01621280,2011-11011,N,update
01672053,2011-11011,N,update
01676989,2011-11011,N,update
00876166,2011-11011,N,update
01003040,2011-11011,N,update
00105466,2011-11011,N,update
00265041,2011-11011,N,update
00441650,2011-11011,N,update
